TOMIZONE greek	2	0	0
TOMIZONE greenie	2	0	0
TOMIZONE greenvale	2	0	0
TOMIZONE greenvalley	2	0	0
TOMIZONE grosvenor	2	0	0
TOMIZONE gufamily	1	1	0
TOMIZONE gumhaven	2	0	0
TOMIZONE gypsysnailsplace	2	0	0
TOMIZONE hahaha	2	0	0
TOMIZONE hajj	2	0	0
TOMIZONE halal	2	0	0
TOMIZONE halswell	2	0	0
TOMIZONE hannascarwash	2	0	0
TOMIZONE hansiyu	2	0	0
TOMIZONE happy1	2	0	0
TOMIZONE hari korrapati	2	0	0
TOMIZONE haughton005	2	0	0
TOMIZONE hayden's net	2	0	0
TOMIZONE heather	2	0	0
TOMIZONE hellstrom	2	0	0
TOMIZONE hema	2	0	0
TOMIZONE here	2	0	0
TOMIZONE hg558955.52.3	2	0	0
TOMIZONE hoki424	2	0	0
TOMIZONE holden	2	0	0
TOMIZONE holly2007	2	0	0
TOMIZONE home	1	1	0
TOMIZONE home network	1	1	0
TOMIZONE home wireless	2	0	0
TOMIZONE homeNET	1	1	0
TOMIZONE homeboy	2	0	0
TOMIZONE hopey	2	0	0
TOMIZONE hoppers	2	0	0
TOMIZONE hopspot	2	0	0
TOMIZONE horse1	2	0	0
TOMIZONE hostspot	2	0	0
TOMIZONE hot spot	1	1	0
TOMIZONE hotsport	2	0	0
TOMIZONE hotspot	1	1	0
TOMIZONE hotspot2.0	2	0	0
TOMIZONE hotspot293	2	0	0
TOMIZONE hotspot38	1	1	0
TOMIZONE hotspotgzls	2	0	0
TOMIZONE hotspotmelbourne	2	0	0
TOMIZONE hotspots	2	0	0
TOMIZONE hotspotz	2	0	0
TOMIZONE hotty	2	0	0
TOMIZONE house	2	0	0
TOMIZONE houston.horokiwi	2	0	0
TOMIZONE hrctomi	2	0	0
TOMIZONE huacheng	2	0	0
TOMIZONE humphreys residence	2	0	0
TOMIZONE hurley	1	1	0
TOMIZONE ias network	2	0	0
TOMIZONE igloozoo	1	1	0
TOMIZONE iinet newfarm	2	0	0
TOMIZONE ilker	2	0	0
TOMIZONE illustrate 2	2	0	0
TOMIZONE in riverdale	2	0	0
TOMIZONE ingham	2	0	0
TOMIZONE ingram	2	0	0
TOMIZONE internet access	1	1	0
TOMIZONE iona home	2	0	0
TOMIZONE ipswich	2	0	0
TOMIZONE issac	2	0	0
TOMIZONE jacinta	2	0	0
TOMIZONE jack	2	0	0
TOMIZONE jackass	2	0	0
TOMIZONE jacob	2	0	0
TOMIZONE jacquet	2	0	0
TOMIZONE jaimerojas	2	0	0
TOMIZONE jamaica15	1	1	0
TOMIZONE jamberoo	2	0	0
TOMIZONE jap	2	0	0
TOMIZONE jason	2	0	0
TOMIZONE jasp	2	0	0
TOMIZONE jasper	2	0	0
TOMIZONE jayambe09	2	0	0
TOMIZONE jcxhotspot	2	0	0
TOMIZONE jeffery	2	0	0
TOMIZONE jeffs	2	0	0
TOMIZONE jergi	2	0	0
TOMIZONE jimmy	2	0	0
TOMIZONE jjj1622	2	0	0
TOMIZONE joex	2	0	0
TOMIZONE johns network	2	0	0
TOMIZONE joshua	2	0	0
TOMIZONE judith	2	0	0
TOMIZONE june	2	0	0
TOMIZONE justin	1	1	0
TOMIZONE kalmado	2	0	0
TOMIZONE kamel	2	0	0
TOMIZONE kamo_motel	2	0	0
TOMIZONE kangaroo	2	0	0
TOMIZONE kaospot	2	0	0
TOMIZONE karamu	2	0	0
TOMIZONE karen821123	2	0	0
TOMIZONE karlster	2	0	0
TOMIZONE kasam	2	0	0
TOMIZONE kasim	2	0	0
TOMIZONE kats	2	0	0
TOMIZONE kelli&mark	2	0	0
TOMIZONE kelly	2	0	0
TOMIZONE kellyville	2	0	0
TOMIZONE kew	2	0	0
TOMIZONE keyla	2	0	0
TOMIZONE keysborough	2	0	0
TOMIZONE kfjr	2	0	0
TOMIZONE khandallah Road South	2	0	0
TOMIZONE khoury	2	0	0
TOMIZONE kidd	2	0	0
TOMIZONE killarney	2	0	0
TOMIZONE kilsyth	1	1	0
TOMIZONE kimm	2	0	0
TOMIZONE kiritharan	2	0	0
TOMIZONE kirrawee	2	0	0
TOMIZONE kitibo	2	0	0
TOMIZONE klumsden	2	0	0
TOMIZONE knighwood	2	0	0
TOMIZONE kodie	2	0	0
TOMIZONE kristina	2	0	0
TOMIZONE kuki	2	0	0
TOMIZONE labecka	2	0	0
TOMIZONE laguna	2	0	0
TOMIZONE lame	2	0	0
TOMIZONE langwarrin	1	1	0
TOMIZONE laomao	2	0	0
TOMIZONE launceston	2	0	0
TOMIZONE launtel	2	0	0
TOMIZONE layla	2	0	0
TOMIZONE leah5	2	0	0
TOMIZONE leanne	2	0	0
TOMIZONE lemlink	2	0	0
TOMIZONE li	2	0	0
TOMIZONE lifeinthecity	2	0	0
TOMIZONE limaba	2	0	0
TOMIZONE link	2	0	0
TOMIZONE linksys	2	0	0
TOMIZONE linwood	2	0	0
TOMIZONE lismore	2	0	0
TOMIZONE liv	2	0	0
TOMIZONE liverpool	2	0	0
TOMIZONE locke	2	0	0
TOMIZONE louhall	2	0	0
TOMIZONE ltan	2	0	0
TOMIZONE lucianos	2	0	0
TOMIZONE lucknow	2	0	0
TOMIZONE m.storey	2	0	0
TOMIZONE mac	2	0	0
TOMIZONE maccaj	2	0	0
TOMIZONE mackay	2	0	0
TOMIZONE madhouse1	2	0	0
TOMIZONE madman	2	0	0
TOMIZONE mads space	2	0	0
TOMIZONE maggie	2	0	0
TOMIZONE mahan	2	0	0
TOMIZONE maitland	2	0	0
TOMIZONE makatha	2	0	0
TOMIZONE maloo185	2	0	0
TOMIZONE manager seo	2	0	0
TOMIZONE mandi-dlink	2	0	0
TOMIZONE mangaia	2	0	0
TOMIZONE mangawhau	1	1	0
TOMIZONE manny network	2	0	0
TOMIZONE marau	2	0	0
TOMIZONE marcoola	2	0	0
TOMIZONE marg	2	0	0
TOMIZONE marivic	2	0	0
TOMIZONE mark	2	0	0
TOMIZONE markham	2	0	0
TOMIZONE mart and truus network	2	0	0
TOMIZONE martins network	2	0	0
TOMIZONE marty	2	0	0
TOMIZONE maryborough	2	0	0
TOMIZONE mascot station	2	0	0
TOMIZONE masha	2	0	0
TOMIZONE mashallah	2	0	0
TOMIZONE matts network	2	0	0
TOMIZONE maximus	2	0	0
TOMIZONE mcinally family	2	0	0
TOMIZONE mckenna	2	0	0
TOMIZONE mcmahon network	2	0	0
TOMIZONE mcmurray	2	0	0
TOMIZONE meagher family	2	0	0
TOMIZONE mel	2	0	0
TOMIZONE melb	2	0	0
TOMIZONE melbourne	2	0	0
TOMIZONE metcalf	2	0	0
TOMIZONE mh	2	0	0
TOMIZONE mia	2	0	0
TOMIZONE mib	2	0	0
TOMIZONE mickleham	2	0	0
TOMIZONE micktam	2	0	0
TOMIZONE miguel	2	0	0
TOMIZONE mikiko	2	0	0
TOMIZONE miko	2	0	0
TOMIZONE milad	2	0	0
TOMIZONE milton	2	0	0
TOMIZONE minehan	2	0	0
TOMIZONE mirimi20	2	0	0
TOMIZONE missy	2	0	0
TOMIZONE mohammed	2	0	0
TOMIZONE morack hotspot	2	0	0
TOMIZONE morayfield	2	0	0
TOMIZONE mornington	1	1	0
TOMIZONE morris family network	2	0	0
TOMIZONE mortimer	1	1	0
TOMIZONE moruya	2	0	0
TOMIZONE motel_sierra	2	0	0
TOMIZONE mount gambier	2	0	0
TOMIZONE moususan	2	0	0
TOMIZONE mpotts	2	0	0
TOMIZONE mt barker	2	0	0
TOMIZONE mt.druitt	2	0	0
TOMIZONE mulbringdekray	2	0	0
TOMIZONE mum	1	1	0
TOMIZONE mumamarsh	2	0	0
TOMIZONE mumblescafe	2	0	0
TOMIZONE mumdad	2	0	0
TOMIZONE munsie	2	0	0
TOMIZONE mustafa_ozler	2	0	0
TOMIZONE muzamil	2	0	0
TOMIZONE my	2	0	0
TOMIZONE my network	1	1	0
TOMIZONE my network hotspot	2	0	0
TOMIZONE my tomizone	1	1	0
TOMIZONE mynet	2	0	0
TOMIZONE na	2	0	0
TOMIZONE nabin	2	0	0
TOMIZONE nagging parents	2	0	0
TOMIZONE najran	2	0	0
TOMIZONE nanangoshow	2	0	0
TOMIZONE naoum	2	0	0
TOMIZONE napier	2	0	0
TOMIZONE narrabri	2	0	0
TOMIZONE natair	2	0	0
TOMIZONE natshotspot	2	0	0
TOMIZONE neil58	2	0	0
TOMIZONE nethaji	2	0	0
TOMIZONE netshotspot	2	0	0
TOMIZONE network	2	0	0
TOMIZONE newlands	2	0	0
TOMIZONE newport	2	0	0
TOMIZONE newzealand	2	0	0
TOMIZONE nextek	2	0	0
TOMIZONE nhan family network	2	0	0
TOMIZONE nhg	2	0	0
TOMIZONE nickhotspot	2	0	0
TOMIZONE nicole	2	0	0
TOMIZONE nightowl2	2	0	0
TOMIZONE nikolovski	2	0	0
TOMIZONE north	2	0	0
TOMIZONE noura	2	0	0
TOMIZONE nundah	2	0	0
TOMIZONE nunya	2	0	0
TOMIZONE oceanreaper	2	0	0
TOMIZONE octaviusvii	2	0	0
TOMIZONE odowd	2	0	0
TOMIZONE odysseycomputers	2	0	0
TOMIZONE oksana	2	0	0
TOMIZONE oliver	2	0	0
TOMIZONE openinternet	2	0	0
TOMIZONE optell	1	1	0
TOMIZONE optical	2	0	0
TOMIZONE optimisedcomputers	2	0	0
TOMIZONE optus	2	0	0
TOMIZONE ormeau	1	1	0
TOMIZONE ormiston	2	0	0
TOMIZONE osaka	2	0	0
TOMIZONE ounska	2	0	0
TOMIZONE out there!	2	0	0
TOMIZONE own	1	1	0
TOMIZONE ozzio59	2	0	0
TOMIZONE pSNabiac	1	1	0
TOMIZONE paid hotspot	2	0	0
TOMIZONE paix network	2	0	0
TOMIZONE pakenham	2	0	0
TOMIZONE papakura	2	0	0
TOMIZONE park	2	0	0
TOMIZONE parra	2	0	0
TOMIZONE password	2	0	0
TOMIZONE pastor	2	0	0
TOMIZONE patel family network	2	0	0
TOMIZONE pauline	2	0	0
TOMIZONE pay2use	1	1	0
TOMIZONE pch	2	0	0
TOMIZONE peakhurst	2	0	0
TOMIZONE penrith	2	0	0
TOMIZONE personal	2	0	0
TOMIZONE perth	2	0	0
TOMIZONE pete	2	0	0
TOMIZONE peterhoskin.biz	2	0	0
TOMIZONE pharaohsredtea	2	0	0
TOMIZONE pirana	2	0	0
TOMIZONE playgirl	2	0	0
TOMIZONE plaz	2	0	0
TOMIZONE please secure this	2	0	0
TOMIZONE pokemon	2	0	0
TOMIZONE pompom	2	0	0
TOMIZONE pondok	1	1	0
TOMIZONE port lincoln	2	0	0
TOMIZONE pota	2	0	0
TOMIZONE preston	2	0	0
TOMIZONE privateryan	2	0	0
TOMIZONE public	1	1	0
TOMIZONE public internet	2	0	0
TOMIZONE public wifi	2	0	0
TOMIZONE publicpayaccess	2	0	0
TOMIZONE pum	2	0	0
TOMIZONE puntocaliente	1	1	0
TOMIZONE queens	2	0	0
TOMIZONE quiliquite	2	0	0
TOMIZONE quirk	2	0	0
TOMIZONE r1000	2	0	0
TOMIZONE rachel white	2	0	0
TOMIZONE ragen	2	0	0
TOMIZONE rahil connect	2	0	0
TOMIZONE rahotu	2	0	0
TOMIZONE raizada	2	0	0
TOMIZONE raj11	2	0	0
TOMIZONE raven	2	0	0
TOMIZONE ravers	2	0	0
TOMIZONE razor	2	0	0
TOMIZONE redcliffe	2	0	0
TOMIZONE retreat	2	0	0
TOMIZONE riley	1	1	0
TOMIZONE ringerz	2	0	0
TOMIZONE riverstage production	2	0	0
TOMIZONE robgaza	2	0	0
TOMIZONE robinkim	2	0	0
TOMIZONE robs network	2	0	0
TOMIZONE rockdale cheap hotspot	1	1	0
TOMIZONE rockstars	2	0	0
TOMIZONE rocky	2	0	0
TOMIZONE rodgers5	2	0	0
TOMIZONE rolands	2	0	0
TOMIZONE rotorua	2	0	0
TOMIZONE roudenko	2	0	0
TOMIZONE rouse	2	0	0
TOMIZONE roxy	1	1	0
TOMIZONE rustyh	2	0	0
TOMIZONE ruthairat	2	0	0
TOMIZONE sabrina	2	0	0
TOMIZONE sadie	2	0	0
TOMIZONE sagar	1	1	0
TOMIZONE sahota	2	0	0
TOMIZONE saint tpg	2	0	0
TOMIZONE salisbury	2	0	0
TOMIZONE sam ali	2	0	0
TOMIZONE samis network	2	0	0
TOMIZONE sammam	2	0	0
TOMIZONE sampsonsinnz	2	0	0
TOMIZONE sanctuarylakes	2	0	0
TOMIZONE sandhu family network	2	0	0
TOMIZONE sandra-ann	2	0	0
TOMIZONE scarlett	2	0	0
TOMIZONE schorta	2	0	0
TOMIZONE schweikerts	2	0	0
TOMIZONE scoresby	2	0	0
TOMIZONE seagars	2	0	0
TOMIZONE searle	2	0	0
TOMIZONE seawind	1	1	0
TOMIZONE serpentine	2	0	0
TOMIZONE shaenice	2	0	0
TOMIZONE shanhot	2	0	0
TOMIZONE shannon	2	0	0
TOMIZONE share1	2	0	0
TOMIZONE shared	2	0	0
TOMIZONE shareme	2	0	0
TOMIZONE shathu	2	0	0
TOMIZONE sherley	2	0	0
TOMIZONE sheryl	2	0	0
TOMIZONE shh	2	0	0
TOMIZONE shih	2	0	0
TOMIZONE shipston hotspot	2	0	0
TOMIZONE shrin	2	0	0
TOMIZONE siega	2	0	0
TOMIZONE sindy	2	0	0
TOMIZONE singh	2	0	0
TOMIZONE sink	2	0	0
TOMIZONE skippi	2	0	0
TOMIZONE skua freak	2	0	0
TOMIZONE smart	2	0	0
TOMIZONE snarly	2	0	0
TOMIZONE snoopy	2	0	0
TOMIZONE somerville	2	0	0
TOMIZONE song	2	0	0
TOMIZONE south perth	2	0	0
TOMIZONE southbank	2	0	0
TOMIZONE spanohouse	2	0	0
TOMIZONE spike	2	0	0
TOMIZONE spinksfamily	2	0	0
TOMIZONE springfield	1	1	0
TOMIZONE squeezme	2	0	0
TOMIZONE st vicent	1	1	0
TOMIZONE star	2	0	0
TOMIZONE stech	1	1	0
TOMIZONE steelhousehold	2	0	0
TOMIZONE steve	2	0	0
TOMIZONE steven	2	0	0
TOMIZONE stirlingbrisbanehotspot	2	0	0
TOMIZONE strachanfamily	2	0	0
TOMIZONE study	2	0	0
TOMIZONE stv	2	0	0
TOMIZONE subwaymacquariepark	2	0	0
TOMIZONE sue	2	0	0
TOMIZONE sujecki	2	0	0
TOMIZONE sunbury	2	0	0
TOMIZONE sunnybank	2	0	0
TOMIZONE super cheap wifi	2	0	0
TOMIZONE susu	2	0	0
TOMIZONE sydney	1	1	0
TOMIZONE sylviacottage	2	0	0
TOMIZONE taankink whanau	2	0	0
TOMIZONE tahnee	2	0	0
TOMIZONE taipei	2	0	0
TOMIZONE taranto family	2	0	0
TOMIZONE tash	2	0	0
TOMIZONE tauranga	2	0	0
TOMIZONE taylor	2	0	0
TOMIZONE taylor family	2	0	0
TOMIZONE taylor hotspot	2	0	0
TOMIZONE tboneandchips	2	0	0
TOMIZONE techlink	2	0	0
TOMIZONE teevanst	2	0	0
TOMIZONE test quires	2	0	0
TOMIZONE test site at home	2	0	0
TOMIZONE the champion	2	0	0
TOMIZONE the internet is here	2	0	0
TOMIZONE the zoo	2	0	0
TOMIZONE the_swamp	2	0	0
TOMIZONE thomas	2	0	0
TOMIZONE thompsonstreet	2	0	0
TOMIZONE ti-tree	2	0	0
TOMIZONE tiahnjay	2	0	0
TOMIZONE tibby	2	0	0
TOMIZONE tida	2	0	0
TOMIZONE tiger	2	0	0
TOMIZONE timaru	2	0	0
TOMIZONE toby	2	0	0
TOMIZONE toi	2	0	0
TOMIZONE tom	2	0	0
TOMIZONE tomfreddy	2	0	0
TOMIZONE tomizone	2	0	0
TOMIZONE tomizone berdie	2	0	0
TOMIZONE tomizone1	2	0	0
TOMIZONE tomizone2	2	0	0
TOMIZONE tomizone_hotspot	2	0	0
TOMIZONE toni	1	1	0
TOMIZONE tonna	2	0	0
TOMIZONE tony	2	0	0
TOMIZONE toowoomba	2	0	0
TOMIZONE torieiscool1234	2	0	0
TOMIZONE townsville	2	0	0
TOMIZONE tran	2	0	0
TOMIZONE traralgon	1	1	0
TOMIZONE travelcenter	2	0	0
TOMIZONE trojan	2	0	0
TOMIZONE tropang noypi2	2	0	0
TOMIZONE troyexp	2	0	0
TOMIZONE tssm	2	0	0
TOMIZONE tstout	2	0	0
TOMIZONE tuaihotspot	2	0	0
TOMIZONE tumen1982	2	0	0
TOMIZONE tuvuki2	2	0	0
TOMIZONE twin waters	2	0	0
TOMIZONE tysontika	2	0	0
TOMIZONE ultimo	2	0	0
TOMIZONE underground	2	0	0
TOMIZONE user_home_nz	2	0	0
TOMIZONE valerie	2	0	0
TOMIZONE vgcoupe69	2	0	0
TOMIZONE vic	2	0	0
TOMIZONE victoria	2	0	0
TOMIZONE virassamy	2	0	0
TOMIZONE virus	2	0	0
TOMIZONE virus07	2	0	0
TOMIZONE vk3bew hotspot	2	0	0
TOMIZONE vltomzone	2	0	0
TOMIZONE waghorne	2	0	0
TOMIZONE waihibeach	2	0	0
TOMIZONE waipu	2	0	0
TOMIZONE wang	2	0	0
TOMIZONE wanganui	2	0	0
TOMIZONE warwick	2	0	0
TOMIZONE waterfrontapts	2	0	0
TOMIZONE wattle tree	2	0	0
TOMIZONE wazzanetwork	2	0	0
TOMIZONE weblink	2	0	0
TOMIZONE werribee	2	0	0
TOMIZONE werrington	2	0	0
TOMIZONE westead	2	0	0
TOMIZONE westside 1	2	0	0
TOMIZONE westsiders	2	0	0
TOMIZONE wicks family on line	2	0	0
TOMIZONE wifi	1	1	0
TOMIZONE wifi hotspot	1	1	0
TOMIZONE wifi prepay	1	1	0
TOMIZONE wilkos network	2	0	0
TOMIZONE william	2	0	0
TOMIZONE wipjen	2	0	0
TOMIZONE wireless insanity	1	1	0
TOMIZONE wishart	2	0	0
TOMIZONE wlydavid	2	0	0
TOMIZONE wollongong	1	1	0
TOMIZONE woodcroft	2	0	0
TOMIZONE woodend	2	0	0
TOMIZONE wws hotspot	2	0	0
TOMIZONE www.ApolloChicken.com	2	0	0
TOMIZONE www.italkdigital.com	2	0	0
TOMIZONE www.tomizone.com/wifi_u	2	0	0
TOMIZONE wyjgzone	2	0	0
TOMIZONE wynyard	2	0	0
TOMIZONE wyomingnet	2	0	0
TOMIZONE xiaowu	2	0	0
TOMIZONE xtended.techproxi.conz	2	0	0
TOMIZONE yag	2	0	0
TOMIZONE yakamo	2	0	0
TOMIZONE yanl	2	0	0
TOMIZONE yarrol	2	0	0
TOMIZONE yeppoon	1	1	0
TOMIZONE yiranwang	2	0	0
TOMIZONE yobbo	2	0	0
TOMIZONE youngmi	2	0	0
TOMIZONE youwang	2	0	0
TOMIZONE zheng	2	0	0
TOMIZONE zjx	2	0	0
TOMIZONE zotungnet	2	0	0
TOMIZONE_@ Aranda Cafe Hotspot	1	1	0
TOMIZONE_@ Home Break	2	0	0
TOMIZONE_AMANZI	2	0	0
TOMIZONE_AYOUB	2	0	0
TOMIZONE_AdamandShae	2	0	0
TOMIZONE_Apex	2	0	0
TOMIZONE_Arrival	2	0	0
TOMIZONE_BASTARDS	2	0	0
TOMIZONE_BOULCOTT_HOSPITAL	2	0	0
TOMIZONE_Bala	2	0	0
TOMIZONE_CGOB	2	0	0
TOMIZONE_Cafe Melba _Takapuna	2	0	0
TOMIZONE_Celtic Backpackers	2	0	0
TOMIZONE_Central	2	0	0
TOMIZONE_Cheap-Internet	2	0	0
TOMIZONE_CookStreet	2	0	0
TOMIZONE_D-Link	2	0	0
TOMIZONE_DENG	2	0	0
TOMIZONE_DI-524UP	2	0	0
TOMIZONE_Dawson	2	0	0
TOMIZONE_Dorm Hotspot	2	0	0
TOMIZONE_Emotum	2	0	0
TOMIZONE_Enabled	2	0	0
TOMIZONE_Esquires Foodtown	2	0	0
TOMIZONE_Esquires_Lorne St	2	0	0
TOMIZONE_FOREST	2	0	0
TOMIZONE_FOREST1	2	0	0
TOMIZONE_Finance Right	2	0	0
TOMIZONE_Floating Pavilion	2	0	0
TOMIZONE_FlyingSaucer_WiFi	2	0	0
TOMIZONE_GAMES NETWORK	2	0	0
TOMIZONE_Garrison	2	0	0
TOMIZONE_Grasshopper	2	0	0
TOMIZONE_Greensboro	2	0	0
TOMIZONE_GreySkull	2	0	0
TOMIZONE_Gurgaon_Free_WiFi	2	0	0
TOMIZONE_Gympie CDB	2	0	0
TOMIZONE_HOME NET	2	0	0
TOMIZONE_HSB CNT LTD	2	0	0
TOMIZONE_HanmerComputers	2	0	0
TOMIZONE_HanmerInnMotel	2	0	0
TOMIZONE_Hernandez	2	0	0
TOMIZONE_Home	1	1	0
TOMIZONE_Home WLAN	2	0	0
TOMIZONE_HomeStation	2	0	0
TOMIZONE_Hotspot	1	1	0
TOMIZONE_IINET	2	0	0
TOMIZONE_INDYNET_HOTSPOT	2	0	0
TOMIZONE_KFC KG	2	0	0
TOMIZONE_Kings Of Riccarton	2	0	0
TOMIZONE_LAING	2	0	0
TOMIZONE_Loong Fong	2	0	0
TOMIZONE_MAZUREK	2	0	0
TOMIZONE_MCHOTDOGinNZ	2	0	0
TOMIZONE_Mattycinatree	2	0	0
TOMIZONE_McDonalds_Colombo	2	0	0
TOMIZONE_McDonalds_Sydenham	2	0	0
TOMIZONE_Meyenn	2	0	0
TOMIZONE_Muir	2	0	0
TOMIZONE_Murrays Point	2	0	0
TOMIZONE_Netstop_Hotspot	2	0	0
TOMIZONE_Newsome's Wireless	2	0	0
TOMIZONE_Nigelina	2	0	0
TOMIZONE_PP PERSIS	2	0	0
TOMIZONE_PWSHOME	2	0	0
TOMIZONE_People_Cafe	2	0	0
TOMIZONE_PhoenixPark	2	0	0
TOMIZONE_Pink Panther	2	0	0
TOMIZONE_Point Me	2	0	0
TOMIZONE_Public_Wifi_HotSpot	2	0	0
TOMIZONE_Russell's	2	0	0
TOMIZONE_SSID	2	0	0
TOMIZONE_Sika&Laurie	2	0	0
TOMIZONE_Simpo	2	0	0
TOMIZONE_SouthPerth	2	0	0
TOMIZONE_Taravine	2	0	0
TOMIZONE_Theo	2	0	0
TOMIZONE_WLAN	2	0	0
TOMIZONE_Wentworth	2	0	0
TOMIZONE_Willi-Willi-1	2	0	0
TOMIZONE_Wireless	2	0	0
TOMIZONE_abcom	2	0	0
TOMIZONE_admin	2	0	0
TOMIZONE_alexandra	2	0	0
TOMIZONE_cheapinternet	2	0	0
TOMIZONE_courtenay	2	0	0
TOMIZONE_default	2	0	0
TOMIZONE_dlink	2	0	0
TOMIZONE_dlink thomson	2	0	0
TOMIZONE_fahim	2	0	0
TOMIZONE_home	2	0	0
TOMIZONE_hotspot	2	0	0
TOMIZONE_innaloo	2	0	0
TOMIZONE_kbrnet04	2	0	0
TOMIZONE_kf	2	0	0
TOMIZONE_lawsonstreet	2	0	0
TOMIZONE_local3	2	0	0
TOMIZONE_lordy	2	0	0
TOMIZONE_marine	2	0	0
TOMIZONE_marwick family	2	0	0
TOMIZONE_mini	2	0	0
TOMIZONE_pallin	1	1	0
TOMIZONE_ruatoria	2	0	0
TOMIZONE_smalltree	2	0	0
TOMIZONE_woolck	2	0	0
TOMIZONE_zubrick	2	0	0
TOmizone Woodstock	1	1	0
TRACKSIDE	2	0	0
TRUSTNOONE	2	0	0
Tata Communications Wi-Fi	1	1	0
Tata Indicom Wi-Fi	1	1	0
Te Waonui Public Wireless	1	1	0
Telecom wireless hotspot	1	1	0
Terry and Sarah	2	0	0
Thavy	2	0	0
The Monarch	1	1	0
The Westin Beijing Chaoyang	1	1	0
TheBrettNetwork	2	0	0
TheLegers	2	0	0
Tiffins Conference Wireless	1	1	0
Tiffins Public Wireless	1	1	0
Tomizone (iiNet)	2	0	0
Tomizone 1 (Wireless Hotspot)	2	0	0
Tomizone @ KFC Whangarei	2	0	0
Tomizone @ Starbucks	1	1	0
Tomizone ADSL2+	2	0	0
Tomizone Backpackers	2	0	0
Tomizone Bertram	2	0	0
Tomizone Danum House	2	0	0
Tomizone Enchanted Forest	2	0	0
Tomizone Gimme It Hotspot	2	0	0
Tomizone Hotspot	1	1	0
Tomizone Il Gelato	2	0	0
Tomizone KFC	2	0	0
Tomizone KFC Fairy Springs	2	0	0
Tomizone Kelvin	2	0	0
Tomizone OzGames	2	0	0
Tomizone Panucci	2	0	0
Tomizone Piccolo	1	1	0
Tomizone Public	2	0	0
Tomizone PublicWiFi	2	0	0
Tomizone Spencer	2	0	0
Tomizone SpringHill	2	0	0
Tomizone Springfield	2	0	0
Tomizone Tribecca-TOMIZONE	2	0	0
Tomizone Wi-Fi Hotspot	2	0	0
Tomizone WiFi Hotspot Unilodge	2	0	0
Tomizone Yarraville	1	1	0
Tomizone _iiNET_WLAN	2	0	0
Tomizone _iiNet_BelmontForum	2	0	0
Tomizone ammoNET	2	0	0
Tomizone barny iiNet	2	0	0
Tomizone concei	2	0	0
Tomizone iiNet	2	0	0
Tomizone iiNet - 2Tone Solutions	2	0	0
Tomizone iiNet hotspot	2	0	0
Tomizone iiNet/Daniels	2	0	0
Tomizone iiNetFdcFrWCCgvF	2	0	0
Tomizone iiNet_HOTSPOT	2	0	0
Tomizone iiNet_Mirrabooka	2	0	0
Tomizone iiTomi	2	0	0
Tomizone obiss	2	0	0
Tomizone yahya	2	0	0
Tomizone-Web09	2	0	0
Tomizone_Longburn	2	0	0
Tomizone_iiNet_Starbucks	2	0	0
TonyAndMarina	2	0	0
Traders	1	1	0
Trafalgar Public Wireless	1	1	0
Travelodge Public Wireless	1	1	0
Trung Belkin Wireless	2	0	0
VANEK	2	0	0
Very Local Network	2	0	0
WHOUSE	2	0	0
WIFI@New World	1	1	0
WIRELESS NET	2	0	0
WLAN Bob2	1	1	0
WLAN MJ SMITH	2	0	0
WLAN YJFP 161 HENRY LAWSON WAY	2	0	0
WLAN-ii	2	0	0
WLAN@belkin_INACTIVE	1	1	0
WLANNET	1	1	0
WLANNetbG	2	0	0
WLAN_AEG-PJR	2	0	0
WLAN_INACTIVE	1	1	0
Waterfront Conference Wireless	1	1	0
Waterfront Public Wireless	1	1	0
Waverley Meeting Room Wireless	1	1	0
Waverley Public Wireless	1	1	0
Wi5	1	1	0
Wi5_Alor Grande	1	1	0
Wi5_Casa Severina	1	1	0
Wi5_Dona Alcina	1	1	0
Wi5_Dono Terezinha	1	1	0
Wi5_Goan Village	1	1	0
Wi5_Magnum	1	1	0
Wi5_Marquis	1	1	0
Wi5_Perola Do Mar	1	1	0
Wi5_Raghi	1	1	0
Wi5_Valentines Retreat	1	1	0
Wi5_chevron	1	1	0
WifiatFurama	1	1	0
Win-Family-Wireless	2	0	0
Wyndham Bar Wireless	1	1	0
Wyndham Conference Wireles	1	1	0
Wyndham Lobby Wireless	1	1	0
Wyndham Lounge	1	1	0
Y5ZONE	2	1	0
Your Feminine Side	2	0	0
aicent-ssid	2	0	0
airborneaccess.net	2	1	0
anthonym	2	0	0
bach	2	0	0
banniehome1	2	0	0
bequiet	2	0	0
bjpw	2	0	0
blehzone	2	0	0
bourbon	2	0	0
cecil	2	0	0
chirgwin network	2	0	0
deankassie	2	0	0
delec	2	0	0
dingonet2	2	0	0
dmcnet	2	0	0
dual_ssid	2	0	0
eclectic	1	1	0
egotripp	2	0	0
ew7812	2	0	0
fusion	2	0	0
globe	2	1	0
globe_2nd Flr	2	1	0
globe_Canteen	2	1	0
globe_Coffeebean	2	1	0
globe_ConfRm	2	1	0
globe_CustServ2	2	1	0
globe_ExecRm	2	1	0
globe_G4	2	1	0
globe_GT2_5F_CS1	2	1	0
globe_Lounge	2	1	0
globe_Patisserie	2	1	0
globe_Starbucks	2	1	0
globe_WIZ	2	1	0
globe_airport1	2	1	0
globe_airport2	2	1	0
globe_airport4	2	1	0
globe_airport5	2	1	0
globe_boardroom	2	1	0
globe_mall1	2	1	0
globe_mall2	2	1	0
goaway	2	0	0
